State_Name,Constituency_Name,Year,Ref_Candidate,Ref_Party,Ref_Votes,Ref_Vote_Share,Similarity_BiSim,Similarity_JW,Similarity_Dice,Weighted_Similarity,Algorithm_Disagreement,Confidence_Score,Dummy_Candidate,Dummy_Party,Dummy_Votes,Dummy_Vote_Share,Is_Major
Bihar,KAHALGAON,2015,MANOJ KUMAR YADAV,BSP,1726,4.587456252053026e-5,0.7058823529411765,0.7394957983193278,0.75,0.7203781512605043,0.00441176470588234,-10.29842706041588,PAWAN KUMAR YADAV,IND,26510,7.045971334989903e-4,NA
Bihar,TIKARI,2015,AMIT KUMAR,BSP,2682,7.128364813445084e-5,0.7,0.8666666666666667,0.5555555555555556,0.6900000000000001,0.03111111111111111,-13.08151727566493,ANIL KUMAR,HAMS,55162,0.00146612550275636,NA
Bihar,VAISHALI,2019,Veena Devi (W/o Dinesh Prasad Singh),LJP,568215,0.01440682966102831,0.75,0.9333333333333332,0.8888888888888888,0.8144444444444445,0.01833333333333332,0.794934387632355,Beena Devi (W/o Ajit Kumar Ray),IND,3254,8.25036715274784e-5,TRUE
Bihar,AURANGABAD,2019,SUSHIL KUMAR SINGH,BJP,427721,0.010844668988753711,0.6842105263157895,0.7786828181565024,0.5714285714285714,0.6692703982177667,0.0207254246727931,0.6323934416437947,SANTOSH KUMAR SINHA,IND,15014,3.8067305602752327e-4,TRUE
Bihar,GAYA (SC),2019,Vijay Kumar,JD(U),467007,0.01184074742748405,0.47619047619047616,0.8412698412698412,0.6666666666666666,0.6603174603174603,0.0365079365079365,0.604247998313408,Vijay Kumar Chaudhary,JDR,23462,5.948682057091881e-4,TRUE
Bihar,NALANDA,2019,Shashi Kumar,BSP,12675,3.2136878814099224e-4,0.625,0.7634680134680135,0.6666666666666666,0.661026936026936,0.01384680134680135,0.1305290551350575,Ashok Kumar,IND,10137,2.5701896689429886e-4,NA
Bihar,GURUA,2020,Vinay Kumar,RJD,70761,0.00164853244478472,0.7727272727272727,0.9393939393939394,0.9,0.8315151515151515,0.01666666666666667,0.7984056246243044,Binay Kumar,IND,1666,3.881311814433597e-5,TRUE
Bihar,RAGHOPUR,2020,RAKESH RAUSHAN,LJP,24947,5.811949930052517e-4,0.8571428571428571,0.9523809523809524,0.6923076923076923,0.8267399267399266,0.026007326007326,0.7907458213538047,RAJESH RAUSHAN,BMUP,449,1.0460438203365456e-5,TRUE
Bihar,DINARA,2020,JAI KUMAR SINGH,JD(U),27252,6.348950154078294e-4,0.78125,0.8527777777777779,0.8275862068965517,0.8048227969348659,0.00715277777777778,0.7743774815931224,AJAY KUMAR SINGH,IND,842,1.9616233780030544e-5,TRUE
Bihar,RIGA,2020,MOTI LAL PRASAD,BJP,95226,0.00221849819232445,0.7333333333333333,0.8598290598290597,0.6923076923076923,0.7463247863247863,0.01675213675213674,0.7303622070126947,MOTI LAL RAUT,IND,449,1.0460438203365456e-5,TRUE
Bihar,SHEIKHPURA,2020,VIJAY KUMAR,RJD,56365,0.00131314610096368,0.6818181818181818,0.869023569023569,0.8421052631578947,0.7513166755272018,0.01872053872053872,0.7245509870122849,AJAY KUMAR,JAPL,971,2.2621571259393897e-5,TRUE
Bihar,BANMANKHI,2020,Krishna Kumar Rishi,BJP,93594,0.00218047717863204,0.6842105263157895,0.912280701754386,0.7741935483870968,0.7478211658177701,0.02280701754385964,0.7229733857813024,Krishna Kumari,TPLRSP,998,2.325059538298157e-5,TRUE
Bihar,CHHATAPUR,2020,VIPIN KUMAR SINGH,RJD,73120,0.00170349051543448,0.7352941176470589,0.803921568627451,0.6875,0.7346813725490197,0.0116421568627451,0.7215401429813982,VIPIN KUMAR YADAV,IND,462,1.0763301670278042e-5,TRUE
Bihar,DINARA,2020,JAI KUMAR SINGH,JD(U),27252,6.348950154078294e-4,0.71875,0.9361111111111112,0.7586206896551724,0.7701963601532567,0.02173611111111111,0.7212457088913167,ANIL KUMAR SINGH,IND,1165,2.714122607332017e-5,TRUE
Bihar,LALGANJ,2020,Sanjay Kumar Singh,BJP,70750,0.00164827617569734,0.6111111111111112,0.8888888888888888,0.7857142857142857,0.7571428571428571,0.02777777777777777,0.7197449941107185,Sanjay Kumar,IND,1573,3.6646479496422854e-5,TRUE
Bihar,MUZAFFARPUR,2020,SURESH KUMAR SHARMA,BJP,75545,0.00175998620060855,0.7105263157894737,0.8382066276803118,0.6857142857142857,0.7286187691450848,0.01524923419660261,0.7151714431988052,SURESH KUMAR GUPTA,IND,246,5.73110868157662e-6,TRUE
Bihar,DINARA,2020,JAI KUMAR SINGH,JD(U),27252,6.348950154078294e-4,0.71875,0.8161324786324786,0.7586206896551724,0.7462006336575302,0.00973824786324786,0.714422120715722,ARUN KUMAR SINGH,JAPL,904,2.106065954530595e-5,TRUE
Bihar,KAHALGAON,2020,PAWAN KUMAR YADAV,BJP,115538,0.00269171071078048,0.7058823529411765,0.7394957983193278,0.75,0.7203781512605043,0.00441176470588234,0.7122464420185883,MANOJ KUMAR YADAV,VCSMP,798,1.8591157430480255e-5,TRUE
Bihar,RUPAULI,2020,SHANKAR SINGH,LJP,44994,0.00104823375617422,0.7142857142857143,0.88507326007326,0.72,0.7495860805860806,0.01707875457875457,0.712008462265872,SIKANDAR SINGH,RJBP,1513,3.524864811067246e-5,TRUE
Bihar,SONEPUR,2020,VINAY KUMAR SINGH,BJP,66561,0.0015506842477822,0.6764705882352942,0.9177287581699344,0.7096774193548387,0.7313635884461311,0.02412581699346403,0.7093975647132339,ANIL KUMAR SINGH,SJDD,403,9.388767474290151e-6,TRUE
Bihar,KUMHRARH,2020,Arun Kumar Sinha,BJP,81400,0.00189639124666803,0.75,0.875,0.6,0.73,0.0275,0.7083202555282555,Arun Kumar Mehta,APKSP,184,4.286682916301211e-6,TRUE
Bihar,LAKHISARAI,2020,VIJAY KUMAR SINHA,BJP,74212,0.00172893104665513,0.5882352941176471,0.8823529411764706,0.7692307692307693,0.7420814479638009,0.02941176470588235,0.7080364519369804,VIJAY KUMAR,IND,1259,2.9331161910995788e-5,TRUE
Bihar,BELAGANJ,2020,ABHAY KUMAR SINHA,JD(U),55745,0.00129870184331092,0.5882352941176471,0.8823529411764706,0.7692307692307693,0.7420814479638009,0.02941176470588235,0.7033296151366852,ABHAY KUMAR,NCP,1310,3.0519318588883624e-5,TRUE
Bihar,SIMRI BAKHTIARPUR,2020,SANJAY KUMAR SINGH,LJP,6962,1.6219503512657083e-4,0.75,0.888888888888889,0.7058823529411765,0.7645424836601307,0.01830065359477124,0.6989114051626737,BANDAN KUMAR SINGH,IND,479,1.1159353896240654e-5,TRUE
Bihar,RAFIGANJ,2020,ASHOK KUMAR SINGH,JD(U),26833,6.251334928973392e-4,0.6944444444444444,0.8496732026143792,0.7272727272727273,0.732055852644088,0.01552287581699347,0.6985340361601973,VISHAL KUMAR SINGH,NCP,825,1.922018155406793e-5,TRUE
Bihar,MOHIUDDINNAGAR,2020,RAJESH KUMAR SINGH,BJP,70385,0.00163977270143402,0.6666666666666666,0.8042328042328042,0.7058823529411765,0.7020230314347962,0.01375661375661375,0.6866798816036175,SUBODH KUMAR SINGH,BHRTSBLP,578,1.3465775682728804e-5,TRUE
Bihar,SULTANGANJ,2020,Lalan Kumar,INC,61258,0.00142713925047162,0.6818181818181818,0.8787878787878789,0.7,0.7248484848484849,0.01969696969696971,0.6828596099035403,Rajan Kumar,IND,2389,5.565698634262823e-5,TRUE
Bihar,NARPATGANJ,2020,ANIL KUMAR YADAV,RJD,69787,0.00162584098195604,0.6666666666666666,0.7414021164021163,0.75,0.6974206349206349,0.00833333333333333,0.6823724141886237,SADHAN KUMAR YADAV,JNSHKVPD,932,2.1712980858656136e-5,TRUE
Bihar,LAKHISARAI,2020,AMARESH KUMAR,INC,63729,0.00148470660637478,0.6538461538461539,0.8906371406371406,0.6956521739130435,0.709565555217729,0.02367909867909867,0.6810344537555885,RAKESH KUMAR,IND,1079,2.51376677537446e-5,TRUE
Bihar,GOH,2020,BHIM KUMAR SINGH,RJD,81410,0.00189662421856566,0.6388888888888888,0.8009259259259258,0.6875,0.6810185185185185,0.0162037037037037,0.6674487349350161,DINESH KUMAR SINGH,IND,308,7.175534446852028e-6,TRUE
Bihar,SAKRA,2020,Ashok Kumar Chodhary,JD(U),67265,0.001567085469375,0.7,0.7557017543859648,0.6486486486486487,0.6957349454717876,0.0107053105737316,0.6649875596459788,Raj kumar Choudhary,BPL,2277,5.3047701089227494e-5,TRUE
Bihar,JAHANABAD,2020,Manoj Kumar Singh,BSP,3945,9.190741361308848e-5,0.7352941176470589,0.8280812324929971,0.7741935483870968,0.7616314267642541,0.00927871148459382,0.6648583250945593,Anil Kumar Singh,JD(S),469,1.0926381998615587e-5,NA
Bihar,BHOREY,2020,Jitendra Paswan,CPI(ML)(L),73605,0.00171478965246929,0.6666666666666666,0.8333333333333333,0.64,0.692,0.01933333333333332,0.6621179410819011,Jitendra Ram,IND,1790,4.1701969674886786e-5,TRUE
Bihar,SUGAULI,2020,Vijay Prasad Gupta,LJP,14188,3.305405283504434e-4,0.7368421052631579,0.7742690058479532,0.7428571428571429,0.7455304928989139,0.00374269005847953,0.6611790786664172,Vishnu Prasad Gupta,IND,1558,3.629702164998526e-5,TRUE
Bihar,GURUA,2020,Vinay Kumar,RJD,70761,0.00164853244478472,0.625,0.8474747474747475,0.6666666666666666,0.6778282828282827,0.02224747474747475,0.6581402377354829,Arvind Kumar,PPID,492,1.146221736315324e-5,TRUE
Bihar,PARSA,2020,RAKESH KUMAR SINGH,LJP,12186,2.838995544459052e-4,0.6944444444444444,0.8064458689458689,0.625,0.696011396011396,0.01814458689458689,0.6560158500690602,RAMESH KUMAR RAI,JRJP,488,1.1369028604103213e-5,TRUE
Bihar,GOH,2020,MANOJ KUMAR,BJP,45792,0.0010668249136047,0.6666666666666666,0.8560606060606061,0.5714285714285714,0.6759740259740259,0.02846320346320346,0.6521012811232636,MANISH KUMAR,IND,323,7.524992293289627e-6,TRUE
Bihar,LALGANJ,2020,Rakesh Kumar,INC,44451,0.00103558338213318,0.6428571428571429,0.8553391053391053,0.75,0.7067821067821067,0.02124819624819624,0.6517533303462183,Akhilesh Kumar,IND,2571,5.989707487940443e-5,TRUE
Bihar,RAMGARH,2020,Ashok Kumar Singh,BJP,56084,0.00130659959064041,0.6388888888888888,0.7956738250855897,0.6666666666666666,0.6758014316837845,0.01567849361967008,0.6513167867279525,Sanjay Kumar Singh,IND,1171,2.728100921189521e-5,TRUE
Bihar,SIKTI,2020,VIJAY KUMAR MANDAL,BJP,84128,0.00195994598034015,0.6388888888888888,0.7122507122507122,0.6470588235294118,0.6551952404893581,0.00733618233618234,0.6470411112642421,UMESH KUMAR MANDAL,IND,433,1.008768316716535e-5,TRUE
Bihar,RAFIGANJ,2020,MANOJ KUMAR SINGH,LJP,8491,1.978164382734434e-4,0.7352941176470589,0.8585434173669466,0.6875,0.7456057422969188,0.01710434173669466,0.6453349712307729,ASHOK KUMAR SINGH,IND,1014,2.3623350419181676e-5,TRUE
Bihar,DHAMDAHA,2020,DILIP KUMAR YADAV,RJD,63463,0.00147850955389795,0.6388888888888888,0.739232445114798,0.6666666666666666,0.6645131556896262,0.01003435562259091,0.6444629378432069,KISHOR KUMAR YADAV,LKSHPLK,1291,3.0076671983396e-5,TRUE
Bihar,GURUA,2020,Vinay Kumar,RJD,70761,0.00164853244478472,0.5909090909090909,0.8424242424242424,0.7368421052631579,0.6703987240829345,0.02515151515151514,0.6433685220364437,Ajay Kumar,pms,1101,2.565020592851975e-5,TRUE
Bihar,MOHIUDDINNAGAR,2020,RAJESH KUMAR SINGH,BJP,70385,0.00163977270143402,0.6388888888888888,0.789021164021164,0.6875,0.6786375661375661,0.01501322751322751,0.6375361669754719,ARUN KUMAR SINGH,IND,3255,7.583235267695893e-5,TRUE
Bihar,CHAPRA,2020,RANDHIR KUMAR SINGH,RJD,68939,0.00160608496503744,0.6578947368421053,0.7531328320802004,0.6666666666666666,0.6786967418546366,0.00952380952380951,0.6357247428350605,SANJEEV KUMAR SINGH,IND,3744,8.722467847082465e-5,TRUE
Bihar,MATIHANI,2020,Raj Kumar Singh,LJP,61364,0.00142960875258645,0.5833333333333334,0.8222222222222222,0.7096774193548387,0.6563799283154123,0.02388888888888888,0.6314072769969231,Dileep Kumar Singh,JAPL,890,2.0734498888630855e-5,TRUE
Bihar,SARAIRANJAN,2020,ARBIND KUMAR SAHNI,RJD,69042,0.00160848457558297,0.6388888888888888,0.7763532763532762,0.6470588235294118,0.6680157533098708,0.01374643874643873,0.6313028186079995,BULBUL KUMAR SAHNI,AAM,2885,6.72123924648315e-5,TRUE
Bihar,BENIPATTI,2020,VINOD NARAYAN JHA,BJP,78862,0.00183726297905079,0.6470588235294118,0.7871148459383753,0.625,0.668452380952381,0.01621148459383753,0.6279379262602243,VINOD SHANKAR JHA,IND,3559,8.291469836476093e-5,TRUE
Bihar,TIKARI,2020,Sumant Kumar,INC,67729,0.0015778953654248,0.6153846153846154,0.8675213675213675,0.6086956521739131,0.663805276848755,0.02588257153474545,0.6268137886098301,Santosh Kumar,AJPR,2075,4.834166875720117e-5,TRUE
Bihar,PIRPAINTI,2020,LALAN KUMAR,BJP,96229,0.00224186527365624,0.6818181818181818,0.906060606060606,0.7368421052631579,0.7376714513556618,0.02242424242424242,0.6258074223704523,AMAN KUMAR,IND,12720,2.9634025377908e-4,TRUE
Bihar,DINARA,2020,RAJENDRA PRASAD SINGH,LJP,51313,0.0011954486982835,0.5,0.8235653235653235,0.6060606060606061,0.6506382506382506,0.03235653235653235,0.6195984641731205,HARENDRA SINGH,IND,814,1.896391246668036e-5,TRUE
Bihar,WARISNAGAR,2020,Ashok Kumar,JD(U),68356,0.0015925027034059,0.6363636363636364,0.8303872053872052,0.5555555555555556,0.650925925925926,0.02748316498316496,0.6192099338489164,Ashok Ray,IND,1493,3.478270431542233e-5,TRUE
Bihar,SAMASTIPUR,2020,Mahendra Pradhan,LJP,12074,2.812902691925045e-4,0.6875,0.8244047619047619,0.5714285714285714,0.6800595238095238,0.02529761904761904,0.6156970324230854,Mahendra Mahto,IND,859,2.001228600599315e-5,TRUE
Bihar,MAHUA,2020,SANJAY KUMAR SINGH,LJP,25146,5.858311337679906e-4,0.6944444444444444,0.7607843137254902,0.6060606060606061,0.681197266785502,0.0154723707664884,0.6155028425931788,SUMAN KUMAR SINHA,BPL,2068,4.817858842886362e-5,TRUE
Bihar,BARACHATTI,2020,RENUKA DEVI,LJP,11244,2.61953601689624e-4,0.6363636363636364,0.906060606060606,0.631578947368421,0.6888676236044657,0.0274481658692185,0.6090648977782055,REKHA DEVI,JMBP,1022,2.380972793728173e-5,TRUE
Bihar,VALMIKI NAGAR,2020,Sunil Kumar,JD(U),404091,0.00941418470832104,0.625,0.8560606060606061,0.5714285714285714,0.6551406926406926,0.02846320346320346,0.6074968385837072,Sumant Kumar,JAPL,18409,4.288779663379837e-4,TRUE
Bihar,KARGAHAR,2020,RAKESH KUMAR SINGH,LJP,16988,3.957726596854618e-4,0.6388888888888888,0.8042328042328042,0.6470588235294118,0.6735916588857765,0.01653439153439153,0.6061838365707245,ARVIND KUMAR SINGH,IND,1443,3.3617844827297e-5,TRUE
Bihar,SAHEBGANJ,2020,KRISHNA KUMAR SINGH,LJP,5382,1.2538547530181044e-4,0.6578947368421053,0.80171998624011,0.6470588235294118,0.6834090127278981,0.01546611627106982,0.6059554496417457,SUNIL KUMAR SINGH,IND,535,1.2463996522941022e-5,TRUE
Bihar,RAFIGANJ,2020,MANOJ KUMAR SINGH,LJP,8491,1.978164382734434e-4,0.6388888888888888,0.8289760348583878,0.6666666666666666,0.6824618736383442,0.01900871459694989,0.6044404462315749,VISHAL KUMAR SINGH,NCP,825,1.922018155406793e-5,TRUE
Bihar,MINAPUR,2020,RAJEEV KUMAR,RJD,60018,0.00139825073516612,0.6666666666666666,0.8333333333333333,0.5454545454545454,0.6636363636363636,0.02878787878787878,0.6006522368358362,RAMESH KUMAR,IND,4086,9.51923173696019e-5,TRUE
Bihar,CHAKAI,2020,SANJAY PRASAD,JD(U),39319,9.160222042719964e-4,0.6923076923076923,0.846153846153846,0.5833333333333334,0.6903846153846153,0.02628205128205127,0.5997995847875163,SANJAY PANDEY,IND,4237,9.87101930237404e-5,TRUE
Bihar,RAFIGANJ,2020,RANJIT KUMAR,BSP,14597,3.4006907896330863e-4,0.5833333333333334,0.9166666666666666,0.631578947368421,0.6596491228070175,0.03333333333333332,0.5864627314672926,RAJ KUMAR,RSWD,1172,2.7304306401657716e-5,NA
Bihar,NABINAGAR,2020,VIJAY KUMAR SINGH,LJP,9140,2.1293631442931017e-4,0.6764705882352942,0.839985994397759,0.7096774193548387,0.715815035691696,0.01635154061624648,0.568834888024595,ANUJ KUMAR SINGH,IND,1756,4.090986522296156e-5,TRUE
Bihar,ISLAMPUR,2020,Naresh Prasad Singh,LJP,8597,2.002859403882691e-4,0.5869565217391305,0.7896220018645647,0.7,0.6500983134163912,0.02026654801254342,0.5640217857188554,Siyasharan Prasad Singh,NCP,984,2.292443472630648e-5,TRUE
Bihar,GHOSI,2020,RAKESH KUMAR SINGH,LJP,4762,1.1094121764905636e-4,0.6388888888888888,0.8042328042328042,0.6470588235294118,0.6735916588857765,0.01653439153439153,0.5507468078951352,SANJIT KUMAR SINGH,IND,803,1.8707643379292783e-5,TRUE
Bihar,SIKANDRA,2020,RAVISHANKAR PASWAN,LJP,10703,2.4934982202810796e-4,0.6666666666666666,0.7423433048433049,0.625,0.6693019943019943,0.01173433048433049,0.5283922235807843,RAMESHWAR PASWAN,IND,2153,5.015884955867667e-5,TRUE
Bihar,SHEOHAR,2020,SANJEEV KUMAR GUPTA,BSP,4049,9.433032134838916e-5,0.6842105263157895,0.8534571723426212,0.7058823529411765,0.7223942208462333,0.01692466460268317,0.4912769579140358,RANJEEV KUMAR JHA,TPLRSP,1248,2.9074892823608217e-5,NA
Bihar,KURTHA,2020,BAGI KUMAR VERMA,RJD,54227,0.00126333670925144,0.6764705882352942,0.8206070889894419,0.6451612903225806,0.6959050990123097,0.01754457986668612,0.4799751597892055,PAPPU KUMAR VERMA,RLSP,16158,3.7643599218258137e-4,TRUE
Bihar,ISLAMPUR,2020,Naresh Prasad Singh,LJP,8597,2.002859403882691e-4,0.7105263157894737,0.8218201754385964,0.7222222222222222,0.7351242690058479,0.01112938596491227,0.41247259699556854,Bharat Prasad Singh,RLSP,3719,8.664224872676198e-5,TRUE
Bihar,DARBHANGA RURAL,2020,SUNIL KUMAR MANDAL,BSP,1659,3.8650037815998425e-5,0.6578947368421053,0.6834447229184071,0.6285714285714286,0.6542077415761626,0.00548732943469785,0.13686898310705983,RAKESH KUMAR MANDAL,RJBP,1310,3.0519318588883624e-5,NA
Bihar,MADHUBANI,2020,SAMIR KUMAR MAHASETH,RJD,71332,0.00166183514013911,0.8,0.8870370370370371,0.6842105263157895,0.7826705653021442,0.02028265107212476,0.07324829636104487,SUMAN KUMAR MAHASETH,VSIP,64518,0.00150308808909739,TRUE
Bihar,KAHALGAON,2020,KRISHNA KUMAR MANDAL,BSP,1350,3.145120617938389e-5,0.625,0.788562091503268,0.6285714285714286,0.6584267040149393,0.01635620915032679,-0.3622083637378536,ANUJ KUMAR MANDAL,NCP,2105,4.904058445007636e-5,NA
Bihar,RAFIGANJ,2020,ASHOK KUMAR SINGH,JD(U),26833,6.251334928973392e-4,0.6944444444444444,0.8194833488951137,0.6666666666666666,0.7111188920012449,0.0152816682228447,-0.7062540419516703,PRAMOD KUMAR SINGH,IND,53896,0.00125562533944005,TRUE
Bihar,BIKRAM,2020,ATUL KUMAR,BJP,14439,3.3638812298083257e-4,0.7,0.7833333333333333,0.6666666666666666,0.7066666666666666,0.01166666666666667,-1.7547864379650786,ANIL KUMAR,IND,50717,0.00118156357318504,TRUE
Bihar,RAFIGANJ,2020,MANOJ KUMAR SINGH,LJP,8491,1.978164382734434e-4,0.6944444444444444,0.8830065359477125,0.6666666666666666,0.7238235294117646,0.02163398692810458,-3.7868568939675185,PRAMOD KUMAR SINGH,IND,53896,0.00125562533944005,TRUE
Chandigarh,CHANDIGARH,1998,SATYA PAL JAIN,BJP,119787,0.423642375908472,0.6764705882352942,0.8543417366946777,0.6206896551724138,0.6953105380083067,0.02336520815222639,0.6782084536928537,SATYA PAL CHAUHAN,IND,151,5.340312284486569e-4,TRUE
Chandigarh,CHANDIGARH,2004,SURINDER PAL,IND,3187,0.01186213570551233,0.6538461538461539,0.8675213675213675,0.6956521739130435,0.7049424005945745,0.02136752136752137,0.6491837799912794,BHUPINDER PAL,IND,188,6.997431793650203e-4,NA
Chandigarh,CHANDIGARH,2014,PAWAN KUMAR BANSAL,INC,121720,0.2684279586728562,0.75,0.8666666666666667,0.6470588235294118,0.7424509803921568,0.02196078431372549,0.7201983620603719,PAWAN KUMAR SHARMA,IND,997,0.00219867462041437,TRUE
Chhattisgarh,KASDOL,2003,GOURI SHANKAR AGRAWAL,BJP,43002,0.00452454742162769,0.7380952380952381,0.8492063492063491,0.7027027027027027,0.7496996996996997,0.01465036465036463,0.7157484700980976,GOURI SHANKAR SAHU,IND,1337,1.4067531516478846e-4,TRUE
Chhattisgarh,BAIKUNTHPUR,2003,BHAIYA LAL RAJWADE,BJP,43137,0.00453875173542519,0.6388888888888888,0.7652116402116401,0.6875,0.67387566137566135,0.01263227513227512,0.6487509814451218,MANI LAL RAJWADE,SP,1077,1.1331885896221178e-4,TRUE
Chhattisgarh,BASNA,2003,SARINDER SINGH MANNU,NCP,18875,0.00198597350316782,0.675,0.6711640211640211,0.6111111111111112,0.6546825396825396,0.00638888888888888,0.6279951357861172,SUNDER SINGH BARHA,GGP,653,6.87067919241637e-5,TRUE
Chhattisgarh,KHALLARI,2003,RAMESH SINGH THAKUR,BSP,2581,2.7156543638019373e-4,0.7142857142857143,0.8055033416875521,0.7368421052631579,0.7370405179615707,0.00912176274018378,0.5718603192744708,RAMGULAM SINGH THAKUR,SP,560,5.8921597974780505e-5,TRUE
Chhattisgarh,RAIPUR RURAL,2003,DINA NATH SHARMA,NCP,25675,0.00270145005000444,0.6875,0.8222222222222222,0.4827586206896552,0.6530220306513409,0.0339463601532567,0.5334066682508944,DEENA NATH SAHU,SP,3966,4.172911742285348e-4,TRUE
Chhattisgarh,KHAIRAGARH,2007,Komal Janghel,BJP,57949,0.06112357512106263,0.8214285714285714,0.9761904761904764,0.88,0.864095238095238,0.01547619047619048,0.8427801660456068,Komal JKanghel,IND,541,5.706371833939306e-4,TRUE
Chhattisgarh,KURUD,2008,LEKHRAM SAHU,INC,64299,0.00596163945224012,0.8076923076923077,0.97435897435897445,0.8695652173913043,0.8534002229654403,0.01666666666666667,0.7870374800273634,LEKHURAM SAHU,IND,3995,3.704062211185137e-4,TRUE
Chhattisgarh,MAHASAMUND,2008,MOTI LAL SAHU,BJP,47623,0.00441548322110813,0.6153846153846154,0.8603988603988603,0.8,0.7503133903133903,0.02450142450142448,0.7222931256441757,MOTI SAHU,IND,627,5.8133842463406274e-5,TRUE
Chhattisgarh,MARWAHI,2008,DHYAN SINGH PORTE,BJP,25431,0.0023578975242215,0.7,0.8512254901960784,0.8,0.7502450980392157,0.01512254901960784,0.7189386468233445,SARODHAN SINGH PORTE,RGOP,687,6.369688958909109e-5,TRUE
Chhattisgarh,JASHPUR,2008,VINAY KUMAR BHAGAT,INC,48783,0.00452303546553803,0.6944444444444444,0.7496732026143791,0.7272727272727273,0.7120558526440879,0.00552287581699346,0.6988041263503297,SHIV KUMAR BHAGAT,SHS,642,5.952460424482748e-5,TRUE
Chhattisgarh,KORBA,2008,BANWARI LAL AGRAWAL (BANWARI BHAIYA),BJP,47690,0.00442169529039847,0.7105263157894737,0.8742690058479532,0.6285714285714286,0.7186883876357559,0.02456975772765246,0.6983991354075805,BANWARI LAL SHARMA,BJSH,179,1.6596423924959686e-5,TRUE
Chhattisgarh,KHALLARI,2008,PREETAM SINGH DEEWAN,BJP,43569,0.00403960667031602,0.65,0.8404761904761904,0.75,0.7080952380952381,0.01904761904761903,0.6624353312641054,PREETAM DEEWAN,IND,2018,1.8710381832719915e-4,TRUE
Chhattisgarh,SAKTI,2008,MEDHARAM SAHU,BJP,37976,0.0035210379607501,0.6538461538461539,0.7461538461538462,0.6666666666666666,0.6748717948717948,0.00923076923076923,0.6555778389673286,BODHIRAM SAHU,IND,742,6.879634945430216e-5,TRUE
Chhattisgarh,MAHASAMUND,2008,AGNI CHANDRAKAR,INC,52667,0.00488315004947403,0.6176470588235294,0.7936274509803921,0.6666666666666666,0.6626470588235294,0.01759803921568626,0.648204677405134,RAKESH CHANDRAKAR,SHS,225,2.0861426721318043e-5,TRUE
Chhattisgarh,KORBA,2008,JAI SINGH BHAIYA,INC,48277,0.00447612043477809,0.5,0.8541666666666666,0.6956521739130435,0.6807971014492753,0.03541666666666666,0.6403761984295238,JAI SINGH (JAI SINGH BHAIYA),IND,1199,1.1116822506160148e-4,TRUE
Chhattisgarh,MARWAHI,2008,DHYAN SINGH PORTE,BJP,25431,0.0023578975242215,0.7105263157894737,0.8350533195734433,0.7647058823529411,0.7462676298589611,0.01245270037839696,0.5375964564101706,SHRAVAN SINGH PORTE,IND,6880,6.378960704118583e-4,TRUE
Chhattisgarh,BILASPUR,2009,DILIP SINGH JUDEV,BJP,347930,0.04016901627645815,0.5882352941176471,0.8823529411764706,0.7692307692307693,0.7420814479638009,0.02941176470588235,0.7181233033567608,DILIP SINGH,IND,1030,1.189149736002986e-4,TRUE
Chhattisgarh,RAJNANDGAON,2009,MADHUSUDAN YADAV,BJP,437721,0.05053551568863719,0.625,0.8049242424242424,0.64,0.699969696969697,0.01799242424242424,0.675673290676951,MADAN YADAV,IND,7452,8.603440614266265e-4,TRUE
Chhattisgarh,KORBA,2009,CHARAN DAS MAHANT,INC,314616,0.0363228673147879,0.5294117647058824,0.8627450980392157,0.72,0.7008627450980393,0.03333333333333334,0.6628057097262754,CHARAN DAS,IND,6824,7.878405629596482e-4,TRUE
Chhattisgarh,DURG,2009,TARACHAND SAHU BHILAI NAGAR,IND,261879,0.03023430521502194,0.6481481481481481,0.837037037037037,0.6666666666666666,0.6896296296296297,0.01888888888888889,0.6617292276203897,TARACHAND SAHU BALOD,IND,5757,6.646538864241932e-4,NA
Chhattisgarh,DURG,2009,TARACHAND SAHU BHILAI NAGAR,IND,261879,0.03023430521502194,0.6111111111111112,0.8555555555555554,0.6222222222222222,0.6622222222222223,0.02444444444444442,0.6361298837145551,TARACHAND SAHU HASDA,IND,4015,4.635374941798047e-4,NA
Chhattisgarh,AMBIKAPUR,2013,ANURAG SINGH DEO,BJP,65110,0.00507562375370089,0.84375,0.9791666666666666,0.896551724137931,0.8813936781609195,0.01354166666666666,0.8629014816329927,ANURAG SINGHDEO,IND,491,3.8275706697391174e-5,TRUE
Chhattisgarh,KOTA,2013,KASHI RAM SAHU,BJP,53301,0.00415505792806038,0.8214285714285714,0.9249084249084248,0.88,0.8538388278388279,0.01034798534798534,0.828436488793734,KASHIRAM SAHU,CSM,1045,8.146255295065942e-5,TRUE
Chhattisgarh,KHALLARI,2013,CHUNNI LAL SAHU,BJP,58652,0.00457219297192543,0.6,0.8888888888888888,0.782608695652174,0.7520772946859903,0.02888888888888888,0.6990082503790931,CHUNNI LAL,IND,2517,1.962117184467079e-4,TRUE
Chhattisgarh,DHARAMJAIGARH,2013,LALJEET SINGH RATHIA,INC,79276,0.00617992856240811,0.675,0.75,0.7222222222222222,0.6994444444444445,0.00749999999999999,0.6762473124484923,GULAB SINGH RATHIA,IND,2050,1.5980692205631752e-4,TRUE
